id,meta_start,meta_end,meta_duration,meta_finished,meta_recorded,meta_captcha,meta_browser,meta_version,meta_operating system,meta_resolution_width,meta_resolution_height,meta_feedback,meta_resolution_ratio,meta_task_duration,meta_state_duration,meta_ace_duration,meta_temp_orient_duration,meta_psychopath_duration,meta_dems_duration,meta_task_duration_z,meta_state_duration_z,meta_ace_duration_z,meta_temp_orient_duration_z,meta_psychopath_duration_z,meta_dems_duration_z,stai_s01,stai_s02,stai_s03,stai_s04,stai_s05,stai_s06,stai_s07,stai_s08,stai_s09,stai_s10,stai_s11,stai_s12,stai_s13,stai_s14,stai_s15,stai_s16,stai_s17,stai_s18,stai_s19,stai_s20,sd_stai,sick,meal,hungry,sleep,rested,stai_s_mean,stai_s_missing,chaos01,chaos02,chaos03,chaos04,chaos05,chaos06,chaos07,chaos08,chaos09,chaos10,chaos11,chaos12,chaos13,chaos14,chaos15,unp01,unp02,unp03,unp04,unp05,unp06,unp07,unp08,unp_moving,unp_other_adults,unp_female_fig_num,unp_female_fig_rom,unp_male_fig_num,unp_male_fig_rom,quic01,quic02,quic03,quic04,quic05,quic06,quic07,quic08,quic09,quic10,quic11,quic12,quic13,quic14,quic15,quic16,quic17,quic18,quic19,quic20,quic21,quic22,quic23,quic24,quic25,quic26,quic27,quic28,quic29,quic30,quic31,quic32,quic33,quic34,quic35,quic36,quic37,change_env01,change_env02,change_env03,change_env04,sd_quic,sd_chaos,pcunp_mean,pcunp_missing,change_env_mean,change_env_missing,chaos_mean,chaos_missing,quic_monitoring_mean,quic_monitoring_missing,quic_par_predict_mean,quic_par_predict_missing,quic_par_env_mean,quic_par_env_missing,quic_phys_env_mean,quic_phys_env_missing,quic_safety_mean,quic_safety_missing,quic_total_mean,quic_total_missing,unp_moving_binned,unp_male_fig_rom_binned,unp_female_fig_rom_binned,unp_pcunp_quic_comp,unp_subj_comp,unp_obj_comp,unp_comp,violence01,violence02,violence03,violence04,violence05,violence06,violence07,aces_fighting1,aces_fighting2,sd_violence,nvs_mean,nvs_missing,fighting_mean,vio_comp,ses01,ses02,ses03,ses04,ses05,ses06,ses07,dems_edu_first,dems_edu_second,dems_income_past,dems_class_past,sd_ses,edu_caregivers,ses_subj_comp,ses_subj_missing,ses_obj_comp,ses_obj_missing,ses_comp,impuls01,impuls02,impuls03,impuls04,impuls05,fos01,fos02,fos03,fos04,fos05,fos06,fos07,fos08,fos09,fos10,fos11,fos12,fos13,fos14,fos15,sd_fos,impuls_mean,impuls_missing.x,fos_pa_mean,fos_pa_missing,fos_tp_mean,fos_tp_missing,fos_fc_mean,fos_fc_missing,fos_fo_mean,fos_fo_missing,depression01,depression02,depression03,depression04,depression05,depression06,depression07,depression08,depression09,depression10,depression11,depression12,depression13,depression14,depression15,depression16,depression17,depression18,depression19,depression20,sd_depression,depression_mean,impuls_missing.y,family_composition,fam_composition_multiple,dems_ethnicity,dems_ethnicity_mixed,dems_age,dems_sex,dems_gender,dems_gender_4_text,dems_born_us,dems_class_current,dems_edu,dems_occupation,dems_income,weight,height,activity,att_check01,att_check02,att_getup,att_interrupted,att_noise,attention_check_sum,attention_interrupt_sum,ex_narb_NA_selfreport_pass,ex_narb_attention_checks_pass,ex_narb_suspect_responses_pass,ex_narb_resolution_ratio,ex_narb_resolution_height,counterbalance,rt_flanker_congruent_deg,rt_flanker_congruent_enh,rt_flanker_congruent_std,rt_flanker_incongruent_deg,rt_flanker_incongruent_enh,rt_flanker_incongruent_std,acc_flanker_congruent_deg,acc_flanker_congruent_enh,acc_flanker_congruent_std,acc_flanker_incongruent_deg,acc_flanker_incongruent_enh,acc_flanker_incongruent_std,a_flanker_std,t0_flanker_std,p_flanker_std,rd_flanker_std,sda_flanker_std,g2_flanker_std,bbic_flanker_std,a_flanker_enh,t0_flanker_enh,p_flanker_enh,rd_flanker_enh,sda_flanker_enh,g2_flanker_enh,bbic_flanker_enh,a_flanker_deg,t0_flanker_deg,p_flanker_deg,rd_flanker_deg,sda_flanker_deg,g2_flanker_deg,bbic_flanker_deg,interference_flanker_std,interference_flanker_enh,interference_flanker_deg,ssp_refit,final_width_px,scale_factor,no_resize,fullscreenenter,fullscreenexit,blur_event,focus_event,event_during_flanker
240,2022-03-18T18:18:40Z,2022-03-18T18:42:07Z,1406,1,2022-03-18T18:42:09Z,0.800000011920929,Chrome,99.0.4844.51,Macintosh,1920,1080,N/A,1.7777777777777777,621,86,361,130,41,60,-0.116910355448079,-0.17611494457517315,-0.18286357878173143,0.39319045624627974,-0.40788447996231086,-0.4335791929124416,2,2,1,1,2,1,1,3,1,3,2,1,1,1,2,2,1,1,3,2,0.9333020044867296,0,0,4,5,5,1.65,0,1,1,2,2,1,1,3,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,3,2,1,1,2,2,1,2,1,2,1,2,2,1.8079736637376023,1.7511900715418263,1.125,0,1.75,0,1.4,0,1,0,1.1666666666666667,0,1.5,0,1.7142857142857142,0,1.3333333333333333,0,1.2972972972972974,0,2,0,0,-1.1624880107218938,-1.2287360464438017,0.07821504497010326,-0.5752605007368492,3,2,5,2,1,3,3,4,3,0.8997354108424374,2.7142857142857144,0,3.5,1.0043070021539087,3,3,5,2,1,1,2,6,4,2,1,1.4960264830861913,5,2.4285714285714284,0,-0.8612210608997602,0,-1.0753821191296364,2,2,2,3,3,2,3,2,3,4,3,2,4,5,4,5,3,3,3,1,1.0997835284835873,2.4,0,2.6,0,3.8,0,3,0,3.1333333333333333,0,1,1,3,3,2,4,3,3,4,1,1,3,1,3,1,3,1,3,3,3,1.0399898784932577,2.35,0,I lived with my mother and father an equal amount of time (joint custody),0,Black or African American,0,30,0,1,NA,1,3,4,Photographer/Business Owner,4,255,70,4,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.5012806451628286,0.4382656249944121,0.4702312499955297,0.526643750006333,0.49264193548310187,0.526503125011921,1,1,1,1,1,1,0.1,0.344,0.824,0.029,1.949,28.210273579453315,1809.4279482072827,0.116,0.281,0.773,0.014,1.178,66.09276559117295,1852.44669973417,0.091,0.379,0.758,0.021,1.071,127.30543940244691,1919.7311527248114,67.20689655172414,84.14285714285714,50.99999999999999,FALSE,304,0.9007407407407407,1,1,0,0,3,FALSE
241,2022-03-18T18:15:59Z,2022-03-18T18:42:09Z,1570,1,2022-03-18T18:42:10Z,1,Firefox,98.0,Windows NT 10.0,1536,864,NA,1.7777777777777777,568,112,529,90,62,109,-0.22588364335584307,-0.0325492966871607,0.42752571015045193,-0.10011617867533498,0.02273881544315432,0.11709371279096474,3,1,1,1,2,1,1,3,1,3,3,1,1,1,2,2,1,1,2,3,0.9514531821875089,0,0,4,5,5,1.7,0,3,3,2,2,4,4,2,3,1,3,4,3,2,4,3,3,1,1,1,2,2,4,2,2,1,1,0,1,0,1,2,2,3,4,1,2,3,1,2,2,1,1,2,1,1,4,2,1,1,2,1,1,3,1,5,4,1,4,4,4,4,4,4,1,3,1,4,1,1,1,1.4997497288712036,0.9258200997725514,2,0,1.75,0,2.8666666666666667,0,2.111111111111111,0,1.6666666666666667,0,2.5,0,3.5714285714285716,0,1.6666666666666667,0,2.27027027027027,0,1,0,0,0.037197560173698525,0.21843724191378996,-0.14114775846592847,0.038644741723930745,2,2,2,1,1,2,1,1,1,1.3451854182690985,1.5714285714285714,0,1,-0.6261803135308405,4,3,5,3,1,1,1,4,4,2,2,1.6761634196950514,4,2.5714285714285716,0,-0.698640248793604,0,-0.8989531758302978,2,2,1,1,2,5,4,5,5,3,5,5,5,4,4,5,5,5,3,5,1.6388149028228556,1.6,0,5,0,4,0,4.6,0,4.533333333333333,0,2,3,1,2,2,1,4,2,1,1,2,2,2,2,1,2,2,1,1,2,0.9176629354822471,1.8,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,22,1,2,NA,1,3,4,None currently,3,115,64,2,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,0.4866875,0.42170967741935483,0.4893125,0.5468666666666666,0.50521875,0.5334193548387097,1,0.96875,1,0.9375,1,0.96875,0.061,0.368,0.483,0.04,1.87,79.08891964445708,1901.0847196400832,0.062,0.333,0.579,0.031,1.868,132.22979040311728,1972.5175829598252,0.056,0.374,0.57,0.012,1.323,117.93481184466184,1966.5900177692945,46.75,60.25806451612904,110.25,FALSE,391,1.1585185185185185,0,1,0,0,3,FALSE
242,2022-03-18T18:21:08Z,2022-03-18T18:42:39Z,1291,1,2022-03-18T18:42:40Z,0.8999999761581421,Firefox,98.0,Windows NT 10.0,1920,1080,NA,1.7777777777777777,596,61,352,72,52,91,-0.16831284974419414,-0.31415883677518514,-0.21556300497452696,-0.3221041643900616,-0.18231989665468626,-0.08519429338579677,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,1.1367080817685316,0,0,3,3,3,1.45,0,2,2,3,2,2,2,1,2,3,1,5,2,1,2,2,5,4,4,1,1,3,3,2,5,2,0,0,0,0,1,2,2,4,2,1,5,5,4,2,1,1,1,2,2,1,2,1,1,1,2,5,1,5,4,3,1,1,5,4,1,2,2,2,1,1,1,3,3,3,4,1.5744773669313188,1.3201731488169053,2.875,0,3.25,0,2.1333333333333333,0,2.888888888888889,0,1.4166666666666667,0,3.1666666666666665,0,2.4285714285714284,0,1,0,2.2162162162162162,0,3,0,0,0.5701474572991626,0.2566889514450194,0.8144952734912662,0.5355921124681428,2,1,3,1,1,2,1,3,1,1.2149857925879117,1.5714285714285714,0,2,-0.23937606567541822,2,4,2,2,1,1,2,4,2,2,1,1.2535663410560174,3,2,0,-1.2224806707219966,0,-1.527629585530963,2,1,1,3,2,5,5,4,5,3,5,4,2,3,4,2,5,4,2,5,1.4735767952260144,1.8,0,4.6,0,2.8,0,4.2,0,3.8666666666666667,0,1,1,3,4,3,2,2,4,2,2,1,2,3,2,1,2,1,2,1,3,0.8522416262267903,2.1,0,"I lived with my mother, but not father, most of the time.",0,"White, Caucasian, Anglo, European American",0,22,0,1,NA,1,3,5,Student,4,150,72,1,5,2,1,0,1,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,3,0.616516129032258,0.58021875,0.63990625,0.71071875,0.6875333333333333,0.7731333333333333,0.96875,1,1,1,0.9375,0.9375,0.089,0.455,0.508,0.014,2.087,57.140195961208434,1902.9777097581778,0.074,0.432,0.547,0.012,1.802,109.57051751257049,1956.9836591032783,0.15,0.407,0.714,0.013,1.419,145.93096071661304,1971.3375329447483,149.07142857142858,150.16666666666666,109.15384615384616,FALSE,345,1.0222222222222224,0,1,0,3,6,FALSE
243,2022-03-18T18:28:26Z,2022-03-18T18:43:15Z,888,1,2022-03-18T18:43:16Z,0.8999999761581421,Chrome,99.0.4844.51,Windows NT 10.0,1280,720,NA,1.7777777777777777,547,54,135,21,24,62,-0.26906173856457977,-0.3528111265911885,-1.0039825031785972,-0.9510701239151204,-0.7564842905286399,-0.41110274778169037,2,1,4,3,2,2,3,2,2,3,3,2,1,3,2,3,3,3,1,2,0.7863975156570492,0,1,1,2,2,2.35,0,3,2,4,3,3,3,4,4,3,3,2,3,4,2,2,2,3,1,1,1,1,1,1,0,2,0,0,0,0,2,3,2,2,2,1,3,2,2,2,2,2,3,3,3,4,4,3,2,4,4,2,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1.3445474360571321,0.7037315505489968,1.375,0,1.75,0,3,0,2.111111111111111,0,3,0,1.5,0,1.1428571428571428,0,1,0,2.027027027027027,0,0,0,0,-0.5264572692964425,-0.10242478430832193,-0.3605105619019602,-0.23146767310514105,3,4,3,3,4,3,4,1,1,0.5345224838248488,3.4285714285714284,0,1,0.45196931754422376,3,4,4,4,3,3,4,7,8,6,4,0.7559289460184544,7.5,3.5714285714285716,0,1.475286511749183,0,0.9669815479429806,3,2,2,2,2,3,2,2,3,3,3,4,3,2,3,3,4,3,4,2,0.6761234037828132,2.2,0,3.4,0,3,0,2.4,0,2.933333333333333,0,3,2,2,2,2,3,3,4,1,1,3,3,2,2,2,3,1,2,1,1,0.7591546545162482,2.15,0,I lived with my mother and father an equal amount of time (joint custody),0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,22,0,1,NA,1,4,3,unemployed,6,160,68,4,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,3,1.0674250000072643,0.5069032258054903,0.613674999997951,1.3250137931087922,0.5942333333273728,0.7985346153859909,1,1,1,0.90625,0.9375,0.8387096774193549,0.069,0.357,0.315,0.007,1.59,269.786223581951,2182.8080428453422,0.071,0.33,0.476,0.01,1.579,66.46799251377148,1910.0284902328638,0.122,0.247,0.121,0.007,1.353,120.18724075057008,2004.5133610326166,227.14285714285714,157.9,193.28571428571428,FALSE,356,1.0548148148148149,0,1,0,0,3,FALSE
244,2022-03-18T18:14:32Z,2022-03-18T18:44:00Z,1767,1,2022-03-18T18:44:01Z,0.8999999761581421,Chrome,99.0.4844.74,Windows NT 10.0,1536,864,n/a,1.7777777777777777,773,143,520,107,74,80,0.19561680987230096,0.13862512964085416,0.3948262839576564,0.10953914116635127,0.268809269960563,-0.20881474160492883,2,3,2,3,3,1,1,3,1,2,3,1,1,2,2,2,1,2,3,3,0.7591546545162482,0,1,2,5,4,2.05,0,3,2,2,2,1,1,3,2,2,1,2,3,4,3,2,2,4,1,1,2,3,2,2,3,2,0,0,0,0,1,2,1,1,2,2,3,3,2,2,2,1,1,2,2,1,2,2,1,1,3,3,1,1,1,2,2,1,3,3,2,1,1,2,1,1,1,1,2,2,2,1.4441556652887477,1.121223821162776,2.125,0,1.75,0,2.2,0,1.8888888888888888,0,1.6666666666666667,0,1.6666666666666667,0,1.8571428571428572,0,1,0,1.7027027027027026,0,2,0,0,-0.25011287819435013,-0.2658549674468904,0.07821504497010326,-0.09381996123839358,1,1,1,1,1,1,1,3,1,1.9518001458970664,1,0,2,-0.571114413698515,4,4,4,5,2,3,5,6,6,5,4,1.3801311186847085,6,3.857142857142857,0,0.9905165020526746,0,0.8265185681390751,2,3,2,4,2,4,4,4,4,3,4,3,3,4,4,3,3,5,4,2,0.9611501047232549,2.6,0,3.8,0,3.4,0,3.6,0,3.6,0,2,2,1,2,2,2,3,2,1,1,3,2,2,2,1,3,1,2,2,3,0.7591546545162482,1.95,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,29,1,2,NA,1,3,6,Administrative,5,108,67,2,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.515356249997858,0.4846500000008382,0.4533124999995343,0.593939285716308,0.5885161290312967,0.5949333333328918,1,1,1,0.9032258064516129,0.96875,0.8709677419354839,0.065,0.335,0.606,0.009,1.58,176.15386912524278,2041.8275466590912,0.066,0.348,0.536,0.011,1.412,149.0797995962609,1978.990700093757,0.064,0.356,0.462,0.018,2.004,165.1911995495747,2021.9968452784283,175.55555555555557,128.36363636363637,111.33333333333334,FALSE,430,1.2740740740740741,0,1,1,15,18,FALSE
245,2022-03-18T18:10:42Z,2022-03-18T18:44:16Z,2013,1,2022-03-18T18:44:18Z,1,Safari,15.1,Macintosh,1440,900,no comments,1.6,722,162,526,127,73,98,0.09075572150822611,0.24353848771286327,0.4166259014195201,0.3561924586271586,0.24830339875077895,-0.0065267354281672955,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1.3917047478769187,0,1,1,5,4,1.2,0,2,2,2,3,1,2,2,2,1,2,1,2,2,1,1,3,2,1,1,2,1,2,1,4,1,2,0,2,0,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,3,3,2,2,3,1,1,1,1,3,2,1,3,3,2,1,1,2,1,1,1,2,2,2,2,1.6158932858054431,1.424279266355945,1.625,0,2,0,1.7333333333333334,0,1.1111111111111112,0,2,0,1.5,0,1.8571428571428572,0,1,0,1.5945945945945945,0,2,0,0,-0.644890579768768,-0.7351021599482448,0.16436794915095845,-0.2853671053986432,1,2,3,1,1,1,1,2,1,1.5275252316519468,1.4285714285714286,0,1.5,-0.5157127766089035,4,3,4,3,2,2,4,3,4,NA,2,0.8997354108424374,3.5,3.142857142857143,0,-0.7825102850053112,1,-0.640426834580144,3,3,4,2,3,3,4,4,4,3,5,3,1,5,4,4,2,5,3,1,1.3627702877384937,3,0,3.6,0,3,0,3.6,0,3.4,0,1,2,1,2,2,2,2,1,1,1,2,2,2,1,4,1,2,1,1,1,1.0760551736979407,1.6,0,I lived with my mother and father an equal amount of time (joint custody),0,"Hispanic of Latino (e.g., Mexican American, Central American, and others)",0,19,1,2,NA,1,2,3,I'm a full time student,7,125,62,2,5,2,0,1,1,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,5,0.6652187499999991,0.5874193548387097,0.6415483870967742,0.7904516129032183,0.6513124999999891,0.7675333333333392,1,1,0.96875,0.96875,1,0.967741935483871,0.081,0.407,0.322,0.011,1.454,88.15392104344163,1952.910278432996,0.081,0.4,0.412,0.077,1.832,115.14133076679882,1900.1053865376011,0.179,0.266,0.436,0.007,1.135,159.09501028620525,1980.3638794979852,132.1818181818182,23.792207792207794,162.14285714285714,FALSE,436,1.2918518518518518,0,1,0,0,3,FALSE
246,2022-03-18T18:23:58Z,2022-03-18T18:44:40Z,1242,1,2022-03-18T18:44:41Z,0.8999999761581421,Safari,15.3,Macintosh,1440,900,:),1.6,541,164,273,60,39,71,-0.2813983371956474,0.2545819990888642,-0.5025913015557322,-0.470096154866546,-0.448896222381879,-0.3099587446933096,2,2,1,1,3,1,1,3,1,1,4,1,1,1,2,2,1,1,3,2,1.0052493799000692,0,0,2,4,2,1.7,0,4,2,3,3,4,3,3,4,2,3,4,4,1,4,3,1,3,1,1,1,2,3,2,0,2,0,0,0,0,2,2,1,2,1,1,3,4,3,1,1,3,1,3,3,1,2,2,3,5,5,2,1,1,1,1,1,1,1,2,1,3,3,2,1,1,2,2,1,1,1,1.5102254072756096,0.9154754164341269,1.75,0,1.25,0,3.1333333333333333,0,2.111111111111111,0,2.5,0,1.1666666666666667,0,1.8571428571428572,0,1.3333333333333333,0,1.972972972972973,0,0,0,0,-0.3181023712432777,0.09591377128162597,-0.5328163702636706,-0.2184512994910223,3,3,2,2,3,4,2,3,1,0.816496580927726,2.7142857142857144,0,2,0.42410063037077533,5,4,4,3,1,1,2,3,3,3,2,1.5735915849388864,3,2.857142857142857,0,-0.665444751374891,0,-0.7239287959128027,4,4,4,5,3,3,5,3,3,2,4,3,1,3,3,5,4,3,4,4,1.0997835284835873,4,0,3.4,0,3.4,0,3.2,0,3.3333333333333335,0,1,2,1,2,2,2,2,2,1,2,2,3,3,3,2,3,3,3,1,2,0.7181848464596079,2.1,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,21,1,2,NA,1,3,4,student,5,180,68,2,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,4,0.5932903225806508,0.47329032258064563,0.49840625000000366,0.6683124999999909,0.5016874999999995,0.5882000000000001,0.96875,1,1,1,1,0.9375,0.06,0.405,0.682,0.012,1.456,43.51346076747828,1887.9350317227295,0.201,0.187,0.712,0.027,1.311,88.60301430449331,1872.509433568022,0.084,0.38,0.394,0.016,1.557,114.06160005557611,1950.9644797210246,121.33333333333333,48.55555555555556,97.3125,TRUE,426,1.2622222222222224,0,1,0,0,3,FALSE
247,2022-03-18T18:17:01Z,2022-03-18T18:45:12Z,1690,1,2022-03-18T18:45:13Z,0.8999999761581421,Chrome,99.0.4844.74,Windows NT 10.0,1536,864,NA,1.7777777777777777,485,70,410,73,38,78,-0.3965399244189453,-0.26446303558318085,-0.004833369509844606,-0.30977149851702124,-0.46940209359166307,-0.2312911867356801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.538967528127731,0,0,2,4,4,1,0,2,2,1,3,2,1,3,1,2,1,1,2,2,3,4,2,2,1,1,1,1,1,1,2,2,0,0,0,0,2,3,2,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,2,2,1.6265440804496034,1.162919151265879,1.25,0,1.75,0,2,0,1.6666666666666667,0,1.25,0,1.1666666666666667,0,1.5714285714285714,0,1.3333333333333333,0,1.4054054054054055,0,1,0,0,-1.0111565584517004,-0.8650006388447846,-0.14114775846592847,-0.5030741986553565,3,2,4,1,1,1,1,1,1,0.7867957924694432,1.8571428571428572,0,1,-0.4603111395192921,3,3,3,3,1,1,3,2,4,1,2,0.9759000729485332,3,2.4285714285714284,0,-1.0930953560345533,0,-1.216614321186411,2,1,3,1,2,4,1,4,5,1,2,3,5,4,5,1,3,3,1,1,1.5796322658258457,1.8,0,3,0,1.8,0,3.8,0,2.8666666666666667,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2258187382102494,1.05,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,29,0,1,NA,1,2,3,supervisor assistant,2,160,72,2,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,0.6003187499996274,0.4828000000016764,0.5317999999998138,0.6314999999980773,0.5562066666657726,0.5707032258073168,1,1,1,1,0.9375,0.96875,0.069,0.382,0.543,0.025,2.041,92.79307962784033,1918.6889382367092,0.054,0.392,0.624,0.015,1.526,38.120956368300966,1882.245062486057,0.085,0.474,0.709,0.027,1.407,24.576191908489907,1806.5279826602703,81.63999999999999,101.73333333333333,52.111111111111114,FALSE,346,1.0251851851851852,0,1,0,0,3,FALSE
248,2022-03-18T18:20:39Z,2022-03-18T18:45:52Z,1512,1,2022-03-18T18:45:52Z,0.8999999761581421,Firefox,98.0,Windows NT 10.0,1920,1080,Survey was very very long,1.7777777777777777,648,93,459,95,63,65,-0.061395661608274664,-0.1374626547591698,0.1731968397620422,-0.03845284931013314,0.043244686652938374,-0.3773880800855634,3,1,4,4,3,1,1,2,1,3,2,4,2,1,3,3,3,1,2,3,1.0894228312566052,0,1,1,4,3,2.35,0,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,0,2,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1.8647995810481826,1.780850519113991,1.125,0,1.5,0,1.3333333333333333,0,1.1111111111111112,0,1.1666666666666667,0,1.1666666666666667,0,1.1428571428571428,0,1,0,1.135135135135135,0,0,0,0,-1.267762064475072,-1.3286428250652134,-0.4466634660828154,-0.8876531455740144,2,3,4,2,1,2,3,1,2,0.9759000729485332,2.4285714285714284,0,1.5,0.06482933243151565,4,5,5,5,3,3,4,3,3,3,3,1.2149857925879117,3,4.142857142857143,0,-0.3222341343576166,0,0.18174126965160067,1,2,3,3,2,4,5,4,5,3,5,4,4,4,5,4,4,4,5,2,1.4375905768565218,2.2,0,4.2,0,4.2,0,4,0,4.133333333333334,0,1,1,1,3,2,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,0.9665456669582609,1.45,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,29,0,1,NA,1,3,4,DISPATCHER,2,192,72,2,5,2,0,0,2,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,6,0.503625,0.4788125,0.54259375,0.6315,0.5966,0.67425,1,1,1,1,0.9375,1,0.112,0.314,0.475,0.014,1.596,65.99300295074127,1851.3529698028847,0.063,0.357,0.482,0.014,1.613,69.23602283532492,1916.5842004548756,0.088,0.339,0.496,0.016,1.755,58.98477718135189,1839.927299588624,114,115.21428571428571,109.68749999999999,FALSE,400,1.1851851851851851,0,1,0,6,9,FALSE
249,2022-03-18T18:29:03Z,2022-03-18T18:47:01Z,1077,1,2022-03-18T18:47:02Z,0.8999999761581421,Firefox,98.0,Windows NT 10.0,3440,1440,NA,2.388888888888889,517,77,297,21,17,50,-0.3307447317199179,-0.22581074576717747,-0.41539283170827745,-0.9510701239151204,-0.9000253889971283,-0.5459614185661981,2,2,1,1,2,1,2,1,1,2,1,2,1,3,1,2,1,1,1,1,1.234376040972246,0,0,3,2,2,1.45,0,2,1,1,2,1,3,2,2,1,1,1,3,1,3,3,1,2,1,1,1,1,2,1,0,2,0,0,0,0,1,2,1,2,5,2,3,1,2,1,1,1,1,3,1,1,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,2,2,1,1,1.6435331457567874,1.4074631010979937,1.25,0,1.5,0,1.8,0,2.111111111111111,0,1.5833333333333333,0,1,0,1.1428571428571428,0,3,0,1.6486486486486487,0,0,0,0,-0.853245477821933,-0.8461206176879824,-0.4466634660828154,-0.6463920418853989,5,5,5,4,5,5,4,4,1,1.8126539343499315,4.714285714285714,0,2.5,1.7785869723793248,3,4,2,4,2,2,2,3,3,1,1,1,3,2.7142857142857144,0,-1.4363059730518277,0,-1.2708549591033658,3,2,2,2,3,3,2,2,4,3,2,4,4,2,4,3,4,3,2,2,0.8837151016885368,2.4,0,3.2,0,2.8,0,2.8,0,2.933333333333333,0,3,2,3,1,2,4,3,1,3,2,2,2,2,4,2,3,2,2,3,2,0.8013147091860318,2.4,0,I lived with my mother and father an equal amount of time (joint custody),0,"White, Caucasian, Anglo, European American",0,20,0,1,NA,1,1,3,sel employed,2,150,68,2,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,0.57803125,0.49059375,0.507625,0.65,0.5418275862068965,0.584,1,1,1,1,0.90625,1,0.194,0.256,0.78,0.032,2.11,61.17005197578892,1849.145817948374,0.055,0.363,0.497,0.014,1.489,93.76725977203401,1946.201980797384,0.119,0.303,0.421,0.016,1.325,71.68743338770065,1855.6714604008012,65.9375,106.35714285714286,82.8125,FALSE,448,1.3274074074074074,0,1,0,0,3,FALSE
