,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.171,2.3143818342134406,0.5105102841806817,1.323837150145247,1.9764759698883747,2.3072384845282397,2.652148727309676,3.3659576191930918,0.013715035460794892
a_subj.172,2.8274342096732528,0.3128504439456196,2.282649197550421,2.6087622676168696,2.8037430216964396,3.0307020092234707,3.484764869072783,0.004919381875728164
a_subj.173,1.8419822879801018,0.5640279285407889,0.9630157116246817,1.3481681755333426,1.8627944964156598,2.2469276087094685,2.959862797928274,0.023657689552017393
a_subj.174,1.9250123334262421,0.38834981133907104,1.2709019400816408,1.6421896067141886,1.8897550426434528,2.1682659856008133,2.7849803917034617,0.009698703160191224
a_subj.175,2.5744092787982025,0.41770959812789543,1.8379994426180921,2.279777301224782,2.543071616255994,2.8486338937204803,3.453901779632951,0.009357147836686591
a_subj.177,2.767813914214224,0.47925741928742094,1.9129139174138694,2.4206328703807007,2.7429481008118657,3.0816660074609654,3.76603950292401,0.010496084162129181
a_subj.178,0.8984075513474296,0.10888070465098004,0.7326696350722982,0.8260938531623159,0.8836956788352881,0.952724610488237,1.1477036147819462,0.0017791077331615272
a_subj.179,2.417489971046401,0.4430764387260728,1.5905849227078483,2.10087665451496,2.412689517549889,2.71106075334312,3.3053667223937815,0.0098203198994277
a_subj.180,3.2350397152622636,0.5747177180583847,2.204358865726034,2.8257077607140997,3.2147999450110363,3.6144731438649536,4.478321855543397,0.014614942227658958
a_subj.181,2.195918387531616,0.4792519292079699,1.4931522616453123,1.8197357833065873,2.1062241901821626,2.523092537325928,3.2492624590125625,0.011144452593507239
a_subj.182,2.3524867561506,0.4545056924435013,1.4288487772062703,2.0575729242002083,2.360185613227514,2.6539782142738173,3.241064838539855,0.010845134375490291
a_subj.183,2.1788483511743753,0.4345367605583513,1.4158180828811298,1.8805718982421153,2.1404034303030923,2.446151754019295,3.1257315673940202,0.011306630157712532
a_subj.184,2.5277455157122932,0.5493794310746214,1.3430612986403756,2.1854497248454,2.5355969112138017,2.886335048368554,3.570372694556301,0.018980220510782277
a_subj.185,2.2331541898185368,0.4923404709187798,1.2820815362644948,1.9059261503373999,2.2546500892047714,2.561948769212587,3.1959715304165,0.015240176086880141
a_subj.186,1.8669724665064582,0.6455825995528593,1.0014689246870454,1.2345688550595253,1.8657800697801235,2.392846391749299,3.0899634404831127,0.03054894881465901
a_subj.187,2.123406885584641,0.6800435192395134,1.1291318501765897,1.476242260207563,2.1289209582364172,2.6561645854173372,3.421666529043084,0.027219401541895633
a_subj.188,3.588923370790687,0.526694115941827,2.5995118167582723,3.230205404874003,3.5661411944807773,3.92130567931227,4.698440679238186,0.011360068750143717
a_subj.190,2.0836184018514863,0.32999515084691433,1.5258584395203458,1.848502467103998,2.058250424534487,2.2882970511127043,2.7985631583795545,0.005635217871905388
a_subj.192,1.1037058023315578,0.123995994882485,0.9144471381896105,1.02331988387719,1.0913993047510016,1.1702682868120846,1.351701731450437,0.0024041427791476324
a_subj.193,1.3329153788087929,0.2620190139335439,0.9976100227805283,1.1708331373195449,1.2845163942370992,1.422950534679246,2.088979329262557,0.005762158056907358
a_subj.194,2.8062445646572836,0.41592635337454825,2.055437681771466,2.5187714708821227,2.779994061504159,3.0717724608201227,3.686947753292202,0.008725130651740642
a_subj.195,1.570159183062745,0.743217055673915,0.8785991546954244,1.045729184485797,1.1851352199864558,2.1489759862614704,3.3159725877891955,0.048730578190350406
a_subj.196,0.8278633232187487,0.06424804911538529,0.7132172689923773,0.7811625674308009,0.8245229376207968,0.8691379592564351,0.9656577646625458,0.0009167585161218855
a_subj.197,2.6169539981380043,0.39553736310441656,1.9192055527087628,2.332878728157379,2.5982436692728115,2.878317126746865,3.434835061932977,0.007985227038725506
a_subj.198,3.326659429777067,0.5731064388527733,2.273862203534576,2.9208172155051972,3.3062125159956817,3.711690568684764,4.505804556555491,0.016064769259119014
a_subj.199,2.096035762065678,0.5191993540046153,1.1969066383805753,1.687866515420391,2.09904915478593,2.4633875100165077,3.1174204411612716,0.016082876763718973
a_subj.200,0.9995427979088847,0.08024034649087512,0.8536652963403872,0.943789803489042,0.9944687910722121,1.0500511311111456,1.167420953789053,0.001192965027362171
a_subj.201,2.2074944391400195,0.37776137246727914,1.5906183611080715,1.9189973846255404,2.17080875505986,2.4594491093698316,2.995167596480661,0.006561969180566787
a_subj.202,2.1395781071726145,0.3477473140219812,1.5330793533197706,1.8995124378954602,2.117380543081173,2.3612231592076696,2.8751794305177,0.0069600651686904475
a_subj.203,3.0095039956887004,0.5424325824144077,2.048906564757641,2.619539878829041,2.9800920361332723,3.3723175802306797,4.170248043239727,0.01491678942706661
a_subj.205,2.655225575934748,0.46785110871586555,1.77308888340948,2.343318844739553,2.6393751192438772,2.9554909790783546,3.6230860631177197,0.01142719781556811
a_subj.206,2.5077730194298318,0.39308657606270087,1.7985558942286015,2.23349035063759,2.4817261217399382,2.7608381622578615,3.3366533619707583,0.00836441778311627
a_subj.207,2.458236687938884,0.4686512877017246,1.624313440202598,2.1317608393313656,2.4273470668691535,2.7576904207150217,3.463090402545376,0.010634623076100544
a_subj.208,2.269505964872902,0.6591298666909885,1.201890962912786,1.6359126624607936,2.367450000687998,2.7695319776885787,3.450529083742694,0.026563241037473213
