subj_idx,condition,congruency,response,rt
201,degraded,congruent,1,0.45439999997615815
201,degraded,incongruent,1,0.518699999988079
201,degraded,congruent,1,0.6097000000476838
201,degraded,incongruent,1,0.551800000011921
201,degraded,incongruent,1,0.5318999999761581
201,degraded,congruent,1,0.4549000000357628
201,degraded,congruent,1,0.6206999999880791
201,degraded,congruent,1,0.6843999999761582
201,degraded,congruent,1,0.6283000000119209
201,degraded,congruent,1,0.5315
201,degraded,incongruent,1,0.6477000000476837
201,degraded,incongruent,1,0.5858999999761582
201,degraded,congruent,1,0.4723000000119209
201,degraded,incongruent,1,0.730300000011921
201,degraded,incongruent,1,0.6368000000119209
202,standard,congruent,1,1.1055
202,standard,incongruent,1,0.905
202,standard,congruent,1,0.5470999999940396
202,standard,congruent,1,0.6575
202,standard,congruent,1,0.4622999999821186
202,standard,congruent,1,0.7307999999821186
202,standard,incongruent,1,0.7933000000119209
202,standard,incongruent,1,0.7082000000178814
202,standard,incongruent,1,0.652
202,standard,congruent,1,0.4502999999821186
202,standard,incongruent,1,0.5230999999940396
202,standard,incongruent,1,0.5519000000059605
202,standard,incongruent,1,0.4758000000119209
202,standard,congruent,1,0.44730000001192094
202,standard,incongruent,1,0.7436000000238419
202,standard,congruent,1,0.6500999999940396
202,standard,congruent,1,0.6538999999761581
202,standard,congruent,1,0.607199999988079
202,standard,incongruent,1,0.7003000000119209
202,standard,incongruent,1,0.7583000000119209
202,standard,incongruent,1,0.6205
202,standard,incongruent,1,0.8993000000119209
202,standard,incongruent,1,0.5385
202,standard,congruent,1,0.528699999988079
202,standard,incongruent,1,0.6474000000059604
202,standard,congruent,1,0.566199999988079
202,standard,incongruent,1,0.568
202,standard,congruent,1,0.496
202,standard,incongruent,1,0.5315999999940395
202,standard,congruent,1,0.4673000000119209
202,standard,congruent,1,0.4753000000119209
202,standard,congruent,1,0.4148000000119209
202,standard,incongruent,1,0.49090000000596046
202,standard,congruent,1,0.53
202,standard,congruent,1,0.4482999999821186
202,standard,congruent,1,0.422
202,standard,congruent,1,0.4158999999761581
202,standard,congruent,1,0.4225999999940395
202,standard,congruent,1,0.395
202,standard,congruent,1,0.433
202,standard,incongruent,1,0.739
202,standard,incongruent,1,0.504699999988079
202,standard,incongruent,1,0.642800000011921
202,standard,incongruent,1,0.7115
202,standard,congruent,1,0.4605
202,standard,incongruent,1,0.5311000000238418
202,standard,incongruent,1,0.5846999999880791
202,standard,incongruent,1,0.9275999999940395
202,standard,congruent,1,0.47240000000596044
202,standard,congruent,1,0.6229000000059605
202,standard,incongruent,1,0.7429000000059605
202,standard,incongruent,1,0.6444000000059604
202,standard,congruent,1,0.47240000000596044
202,standard,incongruent,1,0.5828000000119209
202,standard,congruent,1,0.5187000000178814
202,standard,incongruent,1,0.5142999999821186
202,standard,congruent,1,0.46430000001192095
202,standard,incongruent,1,0.5207999999821186
202,standard,congruent,1,0.5617000000178813
202,standard,incongruent,1,0.5998000000119209
202,standard,congruent,1,0.5154000000059604
202,standard,incongruent,1,0.5682999999821186
202,standard,incongruent,1,0.7057000000178814
202,standard,congruent,1,0.4995
202,enhanced,incongruent,1,0.6950999999940395
202,enhanced,congruent,1,0.701
202,enhanced,incongruent,1,0.9066000000238419
202,enhanced,incongruent,1,0.7334000000059605
202,enhanced,congruent,1,0.7641000000238418
202,enhanced,congruent,1,0.7068000000119209
202,enhanced,incongruent,1,0.925800000011921
202,enhanced,incongruent,1,0.761699999988079
202,enhanced,incongruent,1,0.595300000011921
202,enhanced,incongruent,1,0.9104000000059604
202,enhanced,incongruent,1,0.6832999999821187
202,enhanced,congruent,1,0.7072999999821186
202,enhanced,congruent,1,0.7105
202,enhanced,congruent,1,0.49469999998807906
202,enhanced,congruent,1,0.45
202,enhanced,congruent,1,0.6669000000059605
202,enhanced,congruent,1,0.4549000000059605
202,enhanced,incongruent,1,0.7845
202,enhanced,incongruent,1,0.6939000000059604
202,enhanced,incongruent,1,0.629699999988079
202,enhanced,congruent,1,0.6350999999940395
202,enhanced,congruent,1,0.5314000000059604
202,enhanced,congruent,1,0.4345
202,enhanced,congruent,1,0.9139000000059605
202,enhanced,congruent,1,0.4591000000238419
202,enhanced,incongruent,1,0.5221999999880791
202,enhanced,incongruent,1,0.7840999999940396
202,enhanced,incongruent,1,0.587199999988079
202,enhanced,congruent,1,0.48410000002384185
202,enhanced,incongruent,1,0.544800000011921
202,enhanced,congruent,1,0.5709000000059604
202,enhanced,incongruent,1,0.692
202,enhanced,congruent,1,0.5503000000119209
202,enhanced,incongruent,1,0.5875999999940396
202,enhanced,incongruent,1,0.7167999999821186
202,enhanced,incongruent,1,0.6673000000119209
202,enhanced,congruent,1,0.781800000011921
202,enhanced,congruent,1,0.5183000000119209
202,enhanced,congruent,1,0.5183000000119209
202,enhanced,incongruent,1,0.5425
202,enhanced,congruent,1,0.4575
202,enhanced,incongruent,1,0.6358000000119209
202,enhanced,congruent,1,0.5055
202,enhanced,incongruent,1,0.914
202,enhanced,incongruent,1,0.8873000000119209
202,enhanced,congruent,1,0.47960000002384184
202,enhanced,congruent,1,0.51020000001788135
202,enhanced,incongruent,1,0.9505999999940395
202,enhanced,incongruent,1,0.5600999999940396
202,enhanced,incongruent,1,0.7010999999940395
202,enhanced,congruent,1,0.4738000000119209
202,enhanced,congruent,1,0.5124000000059604
202,enhanced,incongruent,1,0.6292000000178813
202,enhanced,incongruent,1,0.7140999999940395
202,enhanced,congruent,1,0.4835
202,enhanced,incongruent,1,0.8580999999940395
202,enhanced,congruent,1,0.6239000000059605
202,enhanced,incongruent,1,0.7820999999940396
202,enhanced,congruent,1,0.580300000011921
202,enhanced,incongruent,1,0.5405
202,enhanced,congruent,1,0.5085999999940395
202,enhanced,congruent,1,0.3979000000059605
202,enhanced,incongruent,1,0.5753999999761581
202,enhanced,congruent,1,0.5853999999761581
202,degraded,incongruent,1,0.7918999999761581
202,degraded,congruent,1,0.5021999999880791
202,degraded,incongruent,1,0.7412000000178814
202,degraded,congruent,1,0.575
202,degraded,incongruent,1,0.6700999999940396
202,degraded,congruent,1,0.7655
202,degraded,congruent,1,0.5107000000178814
202,degraded,congruent,1,0.5856999999880791
202,degraded,incongruent,1,0.7218000000119209
202,degraded,congruent,1,0.5335999999940395
202,degraded,congruent,1,0.5903999999761581
202,degraded,incongruent,1,0.6935
202,degraded,congruent,1,0.5788000000119209
202,degraded,incongruent,1,0.7857999999821186
202,degraded,incongruent,0,0.5495
202,degraded,incongruent,1,0.7965
202,degraded,congruent,1,0.642
202,degraded,congruent,1,0.5764000000059605
202,degraded,congruent,1,0.6819000000059605
202,degraded,incongruent,1,0.8845
202,degraded,incongruent,1,0.9447999999821186
202,degraded,congruent,1,0.5461000000238418
202,degraded,incongruent,1,0.6615
202,degraded,incongruent,1,0.5925
202,degraded,incongruent,1,0.6256999999880791
202,degraded,incongruent,1,0.7107000000178814
202,degraded,congruent,1,0.474
202,degraded,congruent,1,0.5025
202,degraded,incongruent,1,0.7205
202,degraded,incongruent,1,0.6695999999940395
202,degraded,congruent,1,0.539
202,degraded,congruent,1,0.478
202,degraded,incongruent,1,0.5765999999940395
202,degraded,incongruent,1,0.6239000000059605
202,degraded,congruent,1,0.586199999988079
202,degraded,incongruent,1,0.6299000000059605
202,degraded,congruent,1,0.5145
202,degraded,incongruent,1,0.7515999999940395
202,degraded,incongruent,1,0.5865999999940396
202,degraded,congruent,1,0.5381999999880791
202,degraded,incongruent,1,0.8305
202,degraded,congruent,1,0.4118000000119209
202,degraded,incongruent,1,0.7059000000059604
202,degraded,congruent,1,0.5625
202,degraded,congruent,1,0.7327000000178814
202,degraded,congruent,1,0.4725999999940395
202,degraded,incongruent,1,0.7395999999940396
202,degraded,congruent,1,0.47640000000596044
202,degraded,congruent,1,0.5696000000238418
202,degraded,incongruent,1,0.6543000000119209
202,degraded,congruent,1,0.5184000000059604
202,degraded,congruent,1,0.5350999999940396
202,degraded,incongruent,1,0.6355999999940395
202,degraded,incongruent,1,0.713
202,degraded,incongruent,1,0.6127999999821186
202,degraded,incongruent,1,0.6601999999880791
202,degraded,congruent,1,0.48939999997615813
202,degraded,incongruent,1,0.751
202,degraded,congruent,1,0.5357000000178814
202,degraded,incongruent,1,0.7712999999821186
202,degraded,incongruent,1,0.621
202,degraded,congruent,1,0.5882000000178814
202,degraded,congruent,1,0.5124000000059604
202,degraded,congruent,1,0.43909999999403954
203,standard,congruent,1,0.594
203,standard,congruent,1,0.891
203,standard,incongruent,1,0.633
203,standard,incongruent,1,0.695
203,standard,congruent,1,0.64
203,standard,incongruent,1,0.577
203,standard,congruent,1,0.545
203,standard,congruent,1,0.481
203,standard,incongruent,1,0.651
203,standard,incongruent,1,0.503
203,standard,congruent,1,0.555
203,standard,incongruent,1,0.516
203,standard,incongruent,1,0.57
203,standard,incongruent,1,0.637
203,standard,congruent,1,0.528
203,standard,congruent,1,0.581
203,standard,congruent,1,0.453
203,standard,incongruent,1,0.693
203,standard,congruent,1,0.535
203,standard,incongruent,1,0.555
203,standard,incongruent,1,0.618
203,standard,congruent,1,0.481
203,standard,congruent,1,0.517
203,standard,incongruent,1,0.616
203,standard,congruent,1,0.508
203,standard,incongruent,1,0.483
203,standard,congruent,1,0.5
203,standard,incongruent,1,0.584
203,standard,congruent,1,0.509
203,standard,incongruent,1,0.656
203,standard,congruent,1,0.54
203,standard,incongruent,1,0.578
203,standard,congruent,1,0.444
203,standard,congruent,1,0.5
203,standard,incongruent,1,0.594
203,standard,incongruent,1,0.586
203,standard,congruent,1,0.522
203,standard,congruent,1,0.52
203,standard,incongruent,1,0.597
203,standard,incongruent,1,0.556
203,standard,incongruent,1,0.607
203,standard,incongruent,1,0.583
203,standard,congruent,1,0.495
203,standard,incongruent,1,0.646
203,standard,congruent,1,0.524
203,standard,congruent,1,0.524
203,standard,incongruent,1,0.567
203,standard,congruent,1,0.51
203,standard,congruent,1,0.633
203,standard,congruent,1,0.685
203,standard,congruent,1,0.538
203,standard,incongruent,1,0.659
203,standard,incongruent,1,0.619
203,standard,incongruent,1,0.688
203,standard,incongruent,1,0.587
203,standard,congruent,1,0.6
203,standard,congruent,1,0.691
203,standard,incongruent,1,0.621
203,standard,incongruent,1,0.532
203,standard,congruent,1,0.571
203,standard,congruent,1,0.594
203,standard,congruent,1,0.503
203,standard,incongruent,1,0.625
203,enhanced,incongruent,1,0.627
203,enhanced,congruent,1,0.567
203,enhanced,congruent,1,0.469
203,enhanced,congruent,1,0.471
203,enhanced,incongruent,1,0.458
203,enhanced,congruent,1,0.458
203,enhanced,incongruent,1,0.654
203,enhanced,incongruent,1,0.56
203,enhanced,incongruent,1,0.596
203,enhanced,congruent,1,0.578
203,enhanced,congruent,1,0.664
203,enhanced,incongruent,1,0.665
203,enhanced,congruent,1,0.622
203,enhanced,congruent,1,0.625
203,enhanced,incongruent,1,0.657
203,enhanced,congruent,1,0.794
203,enhanced,incongruent,1,0.709
203,enhanced,congruent,1,0.496
203,enhanced,incongruent,1,0.638
203,enhanced,congruent,1,0.542
203,enhanced,incongruent,1,0.555
203,enhanced,incongruent,1,0.685
203,enhanced,incongruent,1,0.573
203,enhanced,incongruent,1,0.54
203,enhanced,congruent,1,0.553
203,enhanced,congruent,1,0.645
203,enhanced,incongruent,1,0.46
203,enhanced,congruent,1,0.559
203,enhanced,congruent,1,0.542
203,enhanced,incongruent,1,0.66
203,enhanced,congruent,1,0.501
203,enhanced,incongruent,1,0.481
203,enhanced,congruent,1,0.475
203,enhanced,incongruent,1,0.508
203,enhanced,congruent,1,0.453
203,enhanced,congruent,1,0.49
203,enhanced,congruent,1,0.419
203,enhanced,congruent,1,0.59
203,enhanced,congruent,1,0.449
203,enhanced,incongruent,0,0.459
203,enhanced,incongruent,1,0.708
203,enhanced,incongruent,1,0.592
203,enhanced,congruent,1,0.59
203,enhanced,incongruent,1,0.673
203,enhanced,congruent,1,0.469
203,enhanced,incongruent,1,0.608
203,enhanced,incongruent,1,0.601
203,enhanced,congruent,1,0.462
203,enhanced,congruent,1,0.497
203,enhanced,incongruent,1,0.695
203,enhanced,congruent,1,0.543
203,enhanced,incongruent,1,0.528
203,enhanced,congruent,1,0.492
203,enhanced,congruent,1,0.572
203,enhanced,incongruent,1,0.591
203,enhanced,congruent,1,0.581
203,enhanced,incongruent,1,0.639
203,enhanced,incongruent,1,0.653
203,enhanced,congruent,1,0.863
203,enhanced,incongruent,1,0.733
203,enhanced,incongruent,1,0.488
203,enhanced,congruent,1,0.431
203,enhanced,incongruent,1,0.612
203,degraded,congruent,1,0.649
203,degraded,congruent,1,0.54
203,degraded,congruent,1,0.516
203,degraded,congruent,1,0.627
203,degraded,congruent,1,0.535
203,degraded,incongruent,1,0.812
203,degraded,congruent,1,0.52
203,degraded,incongruent,1,0.611
203,degraded,congruent,1,0.496
203,degraded,congruent,1,0.634
203,degraded,incongruent,1,0.697
203,degraded,incongruent,1,0.581
203,degraded,incongruent,1,0.558
203,degraded,incongruent,1,0.499
203,degraded,incongruent,1,0.55
203,degraded,incongruent,1,0.635
203,degraded,incongruent,1,0.603
203,degraded,incongruent,1,0.619
203,degraded,congruent,1,0.557
203,degraded,congruent,1,0.706
203,degraded,incongruent,1,0.532
203,degraded,incongruent,1,0.599
203,degraded,congruent,1,0.477
203,degraded,incongruent,1,0.62
203,degraded,incongruent,1,0.627
203,degraded,congruent,1,0.632
203,degraded,congruent,1,0.52
203,degraded,congruent,1,0.63
203,degraded,incongruent,1,0.993
203,degraded,congruent,1,1.148
203,degraded,congruent,1,0.685
203,degraded,incongruent,1,0.622
203,degraded,congruent,1,0.525
203,degraded,incongruent,1,0.587
203,degraded,incongruent,1,0.799
203,degraded,congruent,1,1.275
203,degraded,incongruent,1,1.112
203,degraded,incongruent,1,1.05
203,degraded,incongruent,1,0.64
203,degraded,congruent,1,0.59
203,degraded,congruent,1,0.615
203,degraded,congruent,1,0.612
203,degraded,congruent,1,0.847
203,degraded,congruent,1,0.927
203,degraded,incongruent,1,0.557
203,degraded,congruent,1,0.584
203,degraded,incongruent,1,0.7
203,degraded,incongruent,1,0.574
203,degraded,congruent,1,0.508
203,degraded,congruent,1,0.558
203,degraded,congruent,1,0.5
203,degraded,congruent,1,0.484
203,degraded,incongruent,1,0.647
203,degraded,congruent,1,0.466
203,degraded,incongruent,1,0.61
203,degraded,incongruent,1,0.638
203,degraded,incongruent,1,0.568
203,degraded,congruent,1,0.629
203,degraded,congruent,1,0.555
203,degraded,incongruent,1,0.779
203,degraded,incongruent,1,0.662
203,degraded,incongruent,1,0.595
203,degraded,congruent,1,1.106
205,standard,incongruent,1,0.7068999999985098
205,standard,congruent,1,0.4552000000029802
205,standard,incongruent,1,0.6596999999955296
205,standard,congruent,1,0.5066000000014901
205,standard,congruent,1,0.534
205,standard,incongruent,1,0.7418999999985099
205,standard,incongruent,0,0.557
205,standard,congruent,1,0.6012000000029802
205,standard,congruent,1,0.5442000000029802
205,standard,congruent,1,0.4728999999985099
205,standard,incongruent,1,0.5328999999985099
205,standard,congruent,1,0.6323999999985099
205,standard,incongruent,1,0.6382999999970198
205,standard,incongruent,1,0.5455
205,standard,congruent,1,0.6155999999940396
205,standard,incongruent,1,0.4885
205,standard,incongruent,1,0.43489999999850987
205,standard,congruent,1,0.5058999999985099
205,standard,incongruent,1,0.5864000000059605
205,standard,congruent,1,0.5959000000059604
205,standard,incongruent,1,0.568
205,standard,incongruent,1,0.43809999999403954
205,standard,incongruent,1,0.6173999999985099
205,standard,congruent,1,0.4855999999940395
205,standard,congruent,1,0.5341999999955297
205,standard,incongruent,1,0.593
205,standard,congruent,1,0.5515999999940395
205,standard,incongruent,1,0.6137999999970197
205,standard,congruent,1,0.4168000000044704
205,standard,congruent,1,0.40770000000298023
205,standard,incongruent,1,0.6251000000014901
205,standard,congruent,1,0.6328999999985099
205,standard,incongruent,1,0.5348000000044704
205,standard,congruent,1,0.5068999999985099
205,standard,congruent,1,0.5671000000014901
205,standard,incongruent,1,0.6367000000029802
205,standard,congruent,1,0.455
205,standard,incongruent,1,0.5536000000014901
205,standard,congruent,1,0.6396000000014901
205,standard,incongruent,1,0.4565
205,standard,congruent,1,0.4966000000014901
205,standard,incongruent,1,0.4073999999985099
205,standard,congruent,1,0.5448999999985099
205,standard,congruent,1,0.574
205,standard,incongruent,1,0.5231000000014902
205,standard,incongruent,1,0.6516000000014901
205,standard,incongruent,1,0.5036000000014901
205,standard,congruent,1,0.5086000000014901
205,standard,incongruent,1,0.6575999999940395
205,standard,congruent,1,0.44130000000447034
205,standard,incongruent,1,0.6741999999955296
205,standard,congruent,1,0.5417999999970198
205,standard,incongruent,1,0.5283999999985098
205,standard,congruent,1,0.46620000000298023
205,standard,congruent,1,0.40880000000447037
205,standard,congruent,1,0.5795
205,standard,congruent,1,0.49669999999552966
205,standard,incongruent,1,0.6722000000029802
205,standard,incongruent,1,0.5046000000014901
205,standard,incongruent,1,0.48270000000298025
205,standard,congruent,1,0.4685
205,standard,incongruent,1,0.5326999999955296
205,standard,incongruent,1,0.5104000000059604
205,enhanced,incongruent,1,0.5515
205,enhanced,incongruent,1,0.40469999999552964
205,enhanced,congruent,1,0.5158999999985099
205,enhanced,incongruent,1,0.5948999999985098
205,enhanced,incongruent,1,0.4775999999940395
205,enhanced,congruent,1,0.426
205,enhanced,incongruent,1,0.5982000000029802
205,enhanced,congruent,1,0.5281999999955297
205,enhanced,congruent,1,0.3297000000029802
205,enhanced,congruent,1,0.33820000000298023
205,enhanced,congruent,1,0.3393999999985099
205,enhanced,incongruent,1,0.4559000000059605
205,enhanced,incongruent,1,0.42270000000298025
205,enhanced,congruent,1,0.40229999999701976
205,enhanced,congruent,1,0.4315
205,enhanced,incongruent,1,0.5206000000014901
205,enhanced,incongruent,0,0.49390000000596046
205,enhanced,congruent,1,0.4685
205,enhanced,congruent,1,0.4417000000029802
205,enhanced,incongruent,1,0.44810000000149014
205,enhanced,congruent,1,0.3643000000044703
205,enhanced,incongruent,1,0.4812999999970198
205,enhanced,incongruent,1,0.7396000000014901
205,enhanced,incongruent,1,0.49889999999850987
205,enhanced,incongruent,1,0.44929999999701975
205,enhanced,congruent,1,0.4848000000044703
205,enhanced,congruent,1,0.46859999999403956
205,enhanced,incongruent,1,0.6011000000014901
205,enhanced,congruent,1,0.6067999999970197
205,enhanced,incongruent,1,0.4897999999970198
205,enhanced,congruent,1,0.4545
205,enhanced,congruent,1,0.4106000000014901
205,enhanced,congruent,1,0.3543000000044704
205,enhanced,congruent,1,0.477
205,enhanced,congruent,1,0.47820000000298024
205,enhanced,congruent,1,0.5071000000014901
205,enhanced,incongruent,1,0.4527000000029802
205,enhanced,congruent,1,0.44479999999701975
205,enhanced,congruent,0,0.40770000000298023
205,enhanced,congruent,1,0.7207999999970197
205,enhanced,incongruent,1,0.4488999999985099
205,enhanced,incongruent,1,0.5111999999955297
205,enhanced,incongruent,1,0.7202000000029802
205,enhanced,incongruent,1,0.4505
205,enhanced,incongruent,1,0.4822999999970198
205,enhanced,incongruent,1,0.7522999999970198
205,enhanced,congruent,1,0.4108999999985099
205,enhanced,incongruent,1,0.5244000000059604
205,enhanced,congruent,1,0.44230000000447034
205,enhanced,incongruent,1,0.6381000000014901
205,enhanced,incongruent,1,0.5007000000029802
205,enhanced,congruent,1,0.4336000000014901
205,enhanced,incongruent,1,0.5247999999970198
205,enhanced,incongruent,1,0.5081000000014901
205,enhanced,incongruent,1,0.5982000000029802
205,enhanced,incongruent,1,0.4685
205,enhanced,congruent,1,0.4801000000014901
205,enhanced,incongruent,1,0.3682999999970198
205,enhanced,congruent,1,0.404
205,enhanced,congruent,1,0.5633999999985099
205,enhanced,congruent,1,0.40420000000298023
205,enhanced,congruent,1,0.40679999999701977
205,enhanced,incongruent,1,0.524
205,enhanced,congruent,1,0.34820000000298024
205,degraded,congruent,1,0.5853000000044704
205,degraded,incongruent,0,0.40770000000298023
205,degraded,congruent,1,0.49089999999850986
205,degraded,congruent,1,0.7255999999940396
205,degraded,incongruent,1,0.814
205,degraded,incongruent,1,0.5405999999940395
205,degraded,incongruent,1,0.7698000000044704
205,degraded,congruent,1,0.5922999999970198
205,degraded,incongruent,1,0.5456999999955296
205,degraded,congruent,1,0.5553999999985099
205,degraded,congruent,1,0.5935999999940396
205,degraded,congruent,1,0.4503999999985099
205,degraded,incongruent,0,0.4622000000029802
205,degraded,incongruent,1,0.6403999999985099
205,degraded,incongruent,1,0.7418999999985099
205,degraded,congruent,1,0.41769999999552965
205,degraded,incongruent,1,0.6828999999985099
205,degraded,congruent,1,0.5916000000014902
205,degraded,congruent,1,0.797
205,degraded,congruent,1,0.5152999999970198
205,degraded,congruent,1,0.40679999999701977
205,degraded,congruent,1,0.5755
205,degraded,incongruent,1,0.4855
205,degraded,congruent,1,0.5403000000044703
205,degraded,incongruent,1,0.5948999999985098
205,degraded,incongruent,1,0.6527999999970198
205,degraded,incongruent,1,0.7391999999955297
205,degraded,congruent,1,0.4201000000014901
205,degraded,incongruent,1,0.6071999999955296
205,degraded,congruent,1,0.49580000000447033
205,degraded,incongruent,1,0.6216000000014901
205,degraded,incongruent,1,0.4609000000059605
205,degraded,congruent,1,0.5007999999970197
205,degraded,congruent,1,0.6791000000014901
205,degraded,incongruent,1,0.5937999999970198
205,degraded,incongruent,1,0.6262999999970198
205,degraded,incongruent,0,0.3983999999985099
205,degraded,congruent,1,0.5604000000059605
205,degraded,congruent,1,0.40219999999552963
205,degraded,congruent,1,0.46579999999701976
205,degraded,congruent,1,0.5835
205,degraded,incongruent,1,0.5398000000044704
205,degraded,congruent,1,0.4633999999985099
205,degraded,incongruent,1,0.5617000000029803
205,degraded,incongruent,1,0.4327999999970198
205,degraded,incongruent,1,0.6970999999940395
205,degraded,congruent,1,0.506
205,degraded,incongruent,1,0.5166000000014901
205,degraded,incongruent,1,0.469
205,degraded,incongruent,1,0.973
205,degraded,congruent,1,0.4468999999985099
205,degraded,congruent,1,0.5643999999985099
205,degraded,congruent,1,0.4625
205,degraded,incongruent,1,0.5416000000014901
205,degraded,congruent,1,0.5558000000044704
205,degraded,incongruent,1,0.73820000000298025
205,degraded,incongruent,1,0.5241999999955297
205,degraded,incongruent,1,0.5351999999955297
205,degraded,congruent,1,0.425
205,degraded,congruent,1,0.41179999999701977
205,degraded,incongruent,0,0.3528999999985099
205,degraded,congruent,1,0.6493999999985098
205,degraded,incongruent,1,0.5055
205,degraded,congruent,1,0.5782999999970198
206,standard,incongruent,1,0.49989999997615814
206,standard,incongruent,1,0.5335999999642372
206,standard,incongruent,1,0.5570999999642372
206,standard,incongruent,1,0.6378999999761581
206,standard,incongruent,1,0.6196999999880791
206,standard,incongruent,1,0.6225
206,standard,congruent,1,0.6362000000476837
206,standard,congruent,1,0.8238999999761581
206,standard,congruent,1,0.46359999996423723
206,standard,congruent,1,0.3844000000357628
206,standard,congruent,1,0.40040000003576276
206,standard,incongruent,1,0.5692000000476837
206,standard,incongruent,1,0.5466000000238419
206,standard,congruent,1,0.5243999999761582
206,standard,congruent,1,0.6573000000119209
206,standard,congruent,1,0.5405
206,standard,incongruent,1,0.9460999999642372
206,standard,congruent,1,0.5765
206,standard,congruent,1,0.48369999998807905
206,standard,congruent,1,0.4672999999523163
206,standard,congruent,1,0.48369999998807905
206,standard,incongruent,1,0.6938000000119209
206,standard,incongruent,1,0.5065
206,standard,incongruent,1,0.5665
206,standard,congruent,1,0.4953000000119209
206,standard,congruent,1,0.43680000001192093
206,standard,incongruent,1,0.6398000000119209
206,standard,incongruent,1,0.8
206,standard,incongruent,1,0.633699999988079
206,standard,congruent,1,0.5443999999761582
206,standard,congruent,1,0.47369999998807905
206,standard,incongruent,1,0.6046000000238418
206,standard,incongruent,1,0.5867000000476837
206,standard,incongruent,1,0.5541999999880791
206,standard,congruent,1,0.540699999988079
206,standard,congruent,1,0.520699999988079
206,standard,congruent,1,0.6045
206,standard,congruent,1,0.5659000000357628
206,standard,incongruent,1,0.7275
206,standard,congruent,1,0.5225
206,standard,congruent,1,0.4601999999880791
206,standard,incongruent,1,0.5749000000357628
206,standard,congruent,1,0.46289999997615816
206,standard,incongruent,1,0.517
206,standard,incongruent,1,0.6843000000119209
206,standard,incongruent,1,0.645
206,standard,incongruent,1,0.498
206,standard,congruent,1,0.5016999999880791
206,standard,incongruent,1,0.5485999999642373
206,standard,congruent,1,0.4128000000119209
206,standard,incongruent,1,0.5625
206,standard,incongruent,1,0.6747000000476837
206,standard,congruent,1,0.5961000000238419
206,standard,congruent,1,0.41460000002384184
206,standard,incongruent,1,0.6167000000476837
206,standard,incongruent,1,0.4505
206,standard,congruent,1,0.4617000000476837
206,standard,incongruent,1,0.7060999999642372
206,standard,congruent,1,0.5108000000119209
206,standard,incongruent,1,0.5348999999761581
206,standard,congruent,1,0.5655
206,standard,incongruent,1,0.5106000000238419
206,standard,congruent,1,0.4667000000476837
206,standard,congruent,1,0.8781000000238418
206,enhanced,congruent,1,0.4287000000476837
206,enhanced,incongruent,1,0.5365
206,enhanced,incongruent,1,0.46759999996423723
206,enhanced,incongruent,1,0.4829000000357628
206,enhanced,incongruent,1,0.4707999999523163
206,enhanced,congruent,1,0.4818000000119209
206,enhanced,incongruent,1,0.48519999998807906
206,enhanced,congruent,1,0.4372000000476837
206,enhanced,congruent,1,0.4095
206,enhanced,congruent,1,0.49369999998807906
206,enhanced,congruent,1,0.5091000000238418
206,enhanced,incongruent,1,0.589199999988079
206,enhanced,incongruent,1,0.4838000000119209
206,enhanced,incongruent,1,0.5743000000119209
206,enhanced,congruent,1,0.48989999997615813
206,enhanced,congruent,1,0.44430000001192094
206,enhanced,incongruent,1,0.56
206,enhanced,incongruent,1,0.4446999999880791
206,enhanced,congruent,1,0.43110000002384186
206,enhanced,congruent,1,0.4308000000119209
206,enhanced,incongruent,1,0.46889999997615817
206,enhanced,congruent,1,0.5034000000357628
206,enhanced,congruent,1,0.4078000000119209
206,enhanced,incongruent,1,0.6002000000476837
206,enhanced,incongruent,1,0.5696999999880791
206,enhanced,congruent,1,0.49689999997615814
206,enhanced,incongruent,1,0.526800000011921
206,enhanced,incongruent,1,0.4743999999761581
206,enhanced,incongruent,1,0.4506000000238419
206,enhanced,congruent,1,0.4495
206,enhanced,congruent,1,0.5108999999761581
206,enhanced,congruent,1,0.348
206,enhanced,congruent,1,0.3695999999642372
206,enhanced,congruent,1,0.3563999999761581
206,enhanced,incongruent,1,0.4636999999880791
206,enhanced,incongruent,1,0.40359999996423723
206,enhanced,congruent,1,0.43880000001192093
206,enhanced,congruent,1,0.39280000001192095
206,enhanced,incongruent,1,0.48060000002384184
206,enhanced,incongruent,1,0.620300000011921
206,enhanced,incongruent,1,0.4692999999523163
206,enhanced,congruent,1,0.43469999998807907
206,enhanced,congruent,1,0.3477000000476837
206,enhanced,incongruent,1,0.6392999999523162
206,enhanced,incongruent,1,0.5525
206,enhanced,congruent,1,0.4026999999880791
206,enhanced,incongruent,1,0.5439000000357628
206,enhanced,congruent,1,0.4208000000119209
206,enhanced,incongruent,1,0.487
206,enhanced,congruent,1,0.5065
206,enhanced,congruent,1,0.42969999998807906
206,enhanced,congruent,1,0.5907999999523162
206,enhanced,congruent,1,0.5223999999761582
206,enhanced,congruent,1,0.43580000001192093
206,enhanced,incongruent,1,0.46409999996423723
206,enhanced,incongruent,1,0.667800000011921
206,enhanced,congruent,1,0.5124000000357628
206,enhanced,incongruent,1,0.5795
206,enhanced,incongruent,1,0.56
206,enhanced,congruent,1,0.4636000000238419
206,enhanced,incongruent,0,0.6705
206,enhanced,incongruent,1,0.44889999997615815
206,enhanced,congruent,1,1.367800000011921
206,degraded,incongruent,1,0.4925
206,degraded,incongruent,1,0.4564000000357628
206,degraded,congruent,1,0.40939999997615817
